id1,id2,correlation,Metadata_line_ID1,Metadata_plating_density1,Metadata_line_ID2,Metadata_plating_density2,Count_Cells1,Count_Cells2,cell_count_abs_diff,cell_count_sum
15,4,0.7216799600611276,15,10000,4,10000,3591.5,3088.5,503,6680
37,27,0.7100755986698162,37,10000,27,10000,1298,1683.5,385.5,2981.5
34,25,0.70523100893428,34,10000,25,10000,3667,3228.5,438.5,6895.5
40,11,0.7028594118020614,40,10000,11,10000,1394.5,1164,230.5,2558.5
39,27,0.7017214232518549,39,10000,27,10000,1375.5,1683.5,308,3059
36,11,0.6975792860635491,36,10000,11,10000,1383.5,1164,219.5,2547.5
37,36,0.6932118860886315,37,10000,36,10000,1298,1383.5,85.5,2681.5
13,6,0.6872546603706053,13,10000,6,10000,2435.5,2210,225.5,4645.5
39,11,0.6872024245379874,39,10000,11,10000,1375.5,1164,211.5,2539.5
25,13,0.6868915759124042,25,10000,13,10000,3228.5,2435.5,793,5664
26,12,0.6824157450424102,26,10000,12,10000,2680.5,3106,425.5,5786.5
46,5,0.6817386286992784,46,10000,5,10000,567.5,1316,748.5,1883.5
29,25,0.6774931375541436,29,10000,25,10000,4622.5,3228.5,1394,7851
14,5,0.6750013417585661,14,10000,5,10000,2670,1316,1354,3986
40,30,0.6725965727359646,40,10000,30,10000,1394.5,1390,4.5,2784.5
20,15,0.6723253625861896,20,10000,15,10000,3747,3591.5,155.5,7338.5
40,36,0.6699310259554064,40,10000,36,10000,1394.5,1383.5,11,2778
31,17,0.6683541784497061,31,10000,17,10000,3363,2540,823,5903
31,20,0.665633394140491,31,10000,20,10000,3363,3747,384,7110
24,17,0.6651933126397138,24,10000,17,10000,3044,2540,504,5584
40,37,0.6651287071537406,40,10000,37,10000,1394.5,1298,96.5,2692.5
38,15,0.6611002480122536,38,10000,15,10000,3222,3591.5,369.5,6813.5
25,12,0.6594612466072306,25,10000,12,10000,3228.5,3106,122.5,6334.5
43,6,0.6582678226884435,43,10000,6,10000,3754.5,2210,1544.5,5964.5
34,29,0.6366806018266834,34,10000,29,10000,3667,4622.5,955.5,8289.5
20,7,0.6349396800120587,20,10000,7,10000,3747,2547.5,1199.5,6294.5
48,42,0.6327700515265872,48,10000,42,10000,3278.5,2869.5,409,6148
12,6,0.6305871778752139,12,10000,6,10000,3106,2210,896,5316
39,1,0.6229215413042232,39,10000,1,10000,1375.5,1052,323.5,2427.5
18,9,0.6219933535184228,18,10000,9,10000,2353,2443,90,4796
44,15,0.6211352262736345,44,10000,15,10000,2771.5,3591.5,820,6363
6,1,0.6197731252300799,6,10000,1,10000,2210,1052,1158,3262
47,27,0.6140241609504847,47,10000,27,10000,770,1683.5,913.5,2453.5
45,40,0.6103434377302965,45,10000,40,10000,1074.5,1394.5,320,2469
43,25,0.6094119140372706,43,10000,25,10000,3754.5,3228.5,526,6983
27,21,0.6061149166140033,27,10000,21,10000,1683.5,1749,65.5,3432.5
37,5,0.6014846948217923,37,10000,5,10000,1298,1316,18,2614
8,4,0.6004080623394997,8,10000,4,10000,2469,3088.5,619.5,5557.5
40,10,0.5998178909556143,40,10000,10,10000,1394.5,1904.5,510,3299
40,2,0.5993839124048761,40,10000,2,10000,1394.5,1831.5,437,3226
44,17,0.5929077158589493,44,10000,17,10000,2771.5,2540,231.5,5311.5
45,5,0.5920794080350236,45,10000,5,10000,1074.5,1316,241.5,2390.5
36,2,0.5898496239087161,36,10000,2,10000,1383.5,1831.5,448,3215
40,39,0.5878128299008257,40,10000,39,10000,1394.5,1375.5,19,2770
47,40,0.5852310826164104,47,10000,40,10000,770,1394.5,624.5,2164.5
44,7,0.5844632000275437,44,10000,7,10000,2771.5,2547.5,224,5319
34,6,0.584442313795155,34,10000,6,10000,3667,2210,1457,5877
47,36,0.583149628869239,47,10000,36,10000,770,1383.5,613.5,2153.5
46,11,0.5823357321643697,46,10000,11,10000,567.5,1164,596.5,1731.5
44,4,0.5799857908230999,44,10000,4,10000,2771.5,3088.5,317,5860
47,1,0.5792553821295142,47,10000,1,10000,770,1052,282,1822
45,27,0.5777533464846232,45,10000,27,10000,1074.5,1683.5,609,2758
32,25,0.5775398345211352,32,10000,25,10000,6086.5,3228.5,2858,9315
44,8,0.5774819096142955,44,10000,8,10000,2771.5,2469,302.5,5240.5
44,38,0.5769346440902904,44,10000,38,10000,2771.5,3222,450.5,5993.5
23,6,0.575277008112019,23,10000,6,10000,3597.5,2210,1387.5,5807.5
38,17,0.573262001761347,38,10000,17,10000,3222,2540,682,5762
24,16,0.5684805171871957,24,10000,16,10000,3044,2899.5,144.5,5943.5
27,5,0.5674973477998296,27,10000,5,10000,1683.5,1316,367.5,2999.5
45,36,0.566611030455284,45,10000,36,10000,1074.5,1383.5,309,2458
27,1,0.5653670719747665,27,10000,1,10000,1683.5,1052,631.5,2735.5
27,11,0.5640098654098188,27,10000,11,10000,1683.5,1164,519.5,2847.5
13,12,0.5631874098666003,13,10000,12,10000,2435.5,3106,670.5,5541.5
43,29,0.5627214301376023,43,10000,29,10000,3754.5,4622.5,868,8377
46,36,0.561979684790066,46,10000,36,10000,567.5,1383.5,816,1951
20,17,0.5600558824008818,20,10000,17,10000,3747,2540,1207,6287
44,31,0.5567599712880297,44,10000,31,10000,2771.5,3363,591.5,6134.5
37,1,0.5565721133679069,37,10000,1,10000,1298,1052,246,2350
6,5,0.5561902691375494,6,10000,5,10000,2210,1316,894,3526
26,6,0.5557120002518263,26,10000,6,10000,2680.5,2210,470.5,4890.5
48,9,0.5541253814102991,48,10000,9,10000,3278.5,2443,835.5,5721.5
11,2,0.553865023011799,11,10000,2,10000,1164,1831.5,667.5,2995.5
29,23,0.5531017331077709,29,10000,23,10000,4622.5,3597.5,1025,8220
42,41,0.5513747808588724,42,10000,41,10000,2869.5,3368.5,499,6238
27,3,0.5502880804057693,27,10000,3,10000,1683.5,1562,121.5,3245.5
30,18,0.5502780433026373,30,10000,18,10000,1390,2353,963,3743
17,4,0.5499124236005841,17,10000,4,10000,2540,3088.5,548.5,5628.5
25,23,0.5492182819677429,25,10000,23,10000,3228.5,3597.5,369,6826
14,1,0.5489454456897221,14,10000,1,10000,2670,1052,1618,3722
41,26,0.5449802424715015,41,10000,26,10000,3368.5,2680.5,688,6049
15,8,0.5446356713532395,15,10000,8,10000,3591.5,2469,1122.5,6060.5
48,19,0.5431615281497908,48,10000,19,10000,3278.5,2818,460.5,6096.5
44,20,0.5421081939901853,44,10000,20,10000,2771.5,3747,975.5,6518.5
38,31,0.5387231353463502,38,10000,31,10000,3222,3363,141,6585
25,6,0.5357696002293009,25,10000,6,10000,3228.5,2210,1018.5,5438.5
39,36,0.5332331329494656,39,10000,36,10000,1375.5,1383.5,8,2759
16,14,0.53183645684334,16,10000,14,10000,2899.5,2670,229.5,5569.5
30,11,0.5306740018439171,30,10000,11,10000,1390,1164,226,2554
31,8,0.5301561359983177,31,10000,8,10000,3363,2469,894,5832
41,23,0.5300058693100728,41,10000,23,10000,3368.5,3597.5,229,6966
36,27,0.5294078031033,36,10000,27,10000,1383.5,1683.5,300,3067
38,20,0.5250362718508396,38,10000,20,10000,3222,3747,525,6969
46,27,0.5240017349964479,46,10000,27,10000,567.5,1683.5,1116,2251
17,15,0.5234044024566387,17,10000,15,10000,2540,3591.5,1051.5,6131.5
11,10,0.5225375544821863,11,10000,10,10000,1164,1904.5,740.5,3068.5
48,41,0.5219599990828647,48,10000,41,10000,3278.5,3368.5,90,6647
27,8,0.5194769925612984,27,10000,8,10000,1683.5,2469,785.5,4152.5
32,28,0.5194686401400426,32,10000,28,10000,6086.5,5450.5,636,11537
10,8,0.5179844799929819,10,10000,8,10000,1904.5,2469,564.5,4373.5
33,25,0.5121570275209762,33,10000,25,10000,3693.5,3228.5,465,6922
37,30,0.5058489783819061,37,10000,30,10000,1298,1390,92,2688
39,21,0.5045615668533416,39,10000,21,10000,1375.5,1749,373.5,3124.5
42,9,0.5041206389478569,42,10000,9,10000,2869.5,2443,426.5,5312.5
46,40,0.5018363508272281,46,10000,40,10000,567.5,1394.5,827,1962
17,16,0.4955898681494622,17,10000,16,10000,2540,2899.5,359.5,5439.5
29,28,0.4927299123060817,29,10000,28,10000,4622.5,5450.5,828,10073
41,12,0.490806559920441,41,10000,12,10000,3368.5,3106,262.5,6474.5
43,41,0.48878871199899443,43,10000,41,10000,3754.5,3368.5,386,7123
46,1,0.4845195800956677,46,10000,1,10000,567.5,1052,484.5,1619.5
46,30,0.4828068553860439,46,10000,30,10000,567.5,1390,822.5,1957.5
38,4,0.48274324764049603,38,10000,4,10000,3222,3088.5,133.5,6310.5
39,14,0.4818374824193228,39,10000,14,10000,1375.5,2670,1294.5,4045.5
45,3,0.47920756873684006,45,10000,3,10000,1074.5,1562,487.5,2636.5
43,26,0.47847279214245847,43,10000,26,10000,3754.5,2680.5,1074,6435
19,18,0.47678074823279043,19,10000,18,10000,2818,2353,465,5171
10,2,0.467798521984218,10,10000,2,10000,1904.5,1831.5,73,3736
43,13,0.46688693798441366,43,10000,13,10000,3754.5,2435.5,1319,6190
29,12,0.4636107737151696,29,10000,12,10000,4622.5,3106,1516.5,7728.5
35,29,0.46290547371050594,35,10000,29,10000,4636.5,4622.5,14,9259
34,13,0.46115839855577406,34,10000,13,10000,3667,2435.5,1231.5,6102.5
47,14,0.4599267335227734,47,10000,14,10000,770,2670,1900,3440
42,26,0.4598975765388077,42,10000,26,10000,2869.5,2680.5,189,5550
37,2,0.4574807306157073,37,10000,2,10000,1298,1831.5,533.5,3129.5
47,21,0.45739179474315933,47,10000,21,10000,770,1749,979,2519
27,7,0.45579939774424394,27,10000,7,10000,1683.5,2547.5,864,4231
35,16,0.4545424505348722,35,10000,16,10000,4636.5,2899.5,1737,7536
34,26,0.45380010969163354,34,10000,26,10000,3667,2680.5,986.5,6347.5
13,3,0.45216070919952456,13,10000,3,10000,2435.5,1562,873.5,3997.5
9,2,0.45172038183806235,9,10000,2,10000,2443,1831.5,611.5,4274.5
37,21,0.45077949644426524,37,10000,21,10000,1298,1749,451,3047
35,20,0.44972981024528724,35,10000,20,10000,4636.5,3747,889.5,8383.5
38,7,0.44521402451865216,38,10000,7,10000,3222,2547.5,674.5,5769.5
46,14,0.44424394202250367,46,10000,14,10000,567.5,2670,2102.5,3237.5
35,33,0.4414997111578499,35,10000,33,10000,4636.5,3693.5,943,8330
11,5,0.4404545238234855,11,10000,5,10000,1164,1316,152,2480
10,7,0.4347986962726309,10,10000,7,10000,1904.5,2547.5,643,4452
35,24,0.43330523053491776,35,10000,24,10000,4636.5,3044,1592.5,7680.5
6,3,0.43155301573971,6,10000,3,10000,2210,1562,648,3772
47,30,0.42955374941115293,47,10000,30,10000,770,1390,620,2160
19,9,0.4272606878748865,19,10000,9,10000,2818,2443,375,5261
40,27,0.42722476789697705,40,10000,27,10000,1394.5,1683.5,289,3078
23,13,0.42674684967770776,23,10000,13,10000,3597.5,2435.5,1162,6033
35,31,0.4242740116429311,35,10000,31,10000,4636.5,3363,1273.5,7999.5
26,25,0.4228860265909805,26,10000,25,10000,2680.5,3228.5,548,5909
3,1,0.4221512847204986,3,10000,1,10000,1562,1052,510,2614
35,17,0.4193213483701544,35,10000,17,10000,4636.5,2540,2096.5,7176.5
36,18,0.41897038154129546,36,10000,18,10000,1383.5,2353,969.5,3736.5
30,10,0.41881698339163437,30,10000,10,10000,1390,1904.5,514.5,3294.5
35,28,0.4179272799519521,35,10000,28,10000,4636.5,5450.5,814,10087
46,21,0.41625351022046697,46,10000,21,10000,567.5,1749,1181.5,2316.5
11,1,0.41425118627484964,11,10000,1,10000,1164,1052,112,2216
17,7,0.4124720643916616,17,10000,7,10000,2540,2547.5,7.5,5087.5
48,18,0.4121318320663517,48,10000,18,10000,3278.5,2353,925.5,5631.5
45,30,0.40525284418603186,45,10000,30,10000,1074.5,1390,315.5,2464.5
37,10,0.40402468412608333,37,10000,10,10000,1298,1904.5,606.5,3202.5
30,2,0.40005113293905803,30,10000,2,10000,1390,1831.5,441.5,3221.5
28,14,0.3993894665988255,28,10000,14,10000,5450.5,2670,2780.5,8120.5
36,21,0.39854241492236214,36,10000,21,10000,1383.5,1749,365.5,3132.5
29,14,0.3960501275253169,29,10000,14,10000,4622.5,2670,1952.5,7292.5
35,15,0.39486872421731817,35,10000,15,10000,4636.5,3591.5,1045,8228
45,2,0.3924282903194265,45,10000,2,10000,1074.5,1831.5,757,2906
42,10,0.3909615883870886,42,10000,10,10000,2869.5,1904.5,965,4774
34,14,0.3907074898694379,34,10000,14,10000,3667,2670,997,6337
47,3,0.3902992349558593,47,10000,3,10000,770,1562,792,2332
40,9,0.3870257831806935,40,10000,9,10000,1394.5,2443,1048.5,3837.5
22,2,0.38618318358078857,22,10000,2,10000,2002,1831.5,170.5,3833.5
39,30,0.3844506432278207,39,10000,30,10000,1375.5,1390,14.5,2765.5
45,1,0.3844494602932186,45,10000,1,10000,1074.5,1052,22.5,2126.5
26,13,0.3821563930008318,26,10000,13,10000,2680.5,2435.5,245,5116
35,19,0.3821480550525737,35,10000,19,10000,4636.5,2818,1818.5,7454.5
36,10,0.3794066424008447,36,10000,10,10000,1383.5,1904.5,521,3288
40,18,0.37827468831705885,40,10000,18,10000,1394.5,2353,958.5,3747.5
30,27,0.3778561932287592,30,10000,27,10000,1390,1683.5,293.5,3073.5
5,3,0.37722897258797505,5,10000,3,10000,1316,1562,246,2878
39,6,0.3768209525236092,39,10000,6,10000,1375.5,2210,834.5,3585.5
8,3,0.3756127060887404,8,10000,3,10000,2469,1562,907,4031
39,3,0.3713158559296912,39,10000,3,10000,1375.5,1562,186.5,2937.5
11,3,0.37065254203542,11,10000,3,10000,1164,1562,398,2726
37,3,0.36843603491577853,37,10000,3,10000,1298,1562,264,2860
37,14,0.3681712343546573,37,10000,14,10000,1298,2670,1372,3968
30,21,0.36300286634595613,30,10000,21,10000,1390,1749,359,3139
30,9,0.36255242671270005,30,10000,9,10000,1390,2443,1053,3833
34,16,0.3610595373779732,34,10000,16,10000,3667,2899.5,767.5,6566.5
27,14,0.36078307779435537,27,10000,14,10000,1683.5,2670,986.5,4353.5
41,34,0.35782026542348655,41,10000,34,10000,3368.5,3667,298.5,7035.5
45,10,0.3571723068090027,45,10000,10,10000,1074.5,1904.5,830,2979
43,14,0.3568495204919189,43,10000,14,10000,3754.5,2670,1084.5,6424.5
41,29,0.3546926080651123,41,10000,29,10000,3368.5,4622.5,1254,7991
38,24,0.35336765267942466,38,10000,24,10000,3222,3044,178,6266
13,1,0.35094044665188284,13,10000,1,10000,2435.5,1052,1383.5,3487.5
21,5,0.3483739726056063,21,10000,5,10000,1749,1316,433,3065
21,14,0.3466930183779443,21,10000,14,10000,1749,2670,921,4419
48,10,0.34390528741077847,48,10000,10,10000,3278.5,1904.5,1374,5183
38,35,0.3399716903505317,38,10000,35,10000,3222,4636.5,1414.5,7858.5
27,10,0.33960459524560477,27,10000,10,10000,1683.5,1904.5,221,3588
14,6,0.33709411118334587,14,10000,6,10000,2670,2210,460,4880
20,8,0.33487768668140055,20,10000,8,10000,3747,2469,1278,6216
16,5,0.33428521104807213,16,10000,5,10000,2899.5,1316,1583.5,4215.5
45,21,0.3332491265915569,45,10000,21,10000,1074.5,1749,674.5,2823.5
41,35,0.33246122408935125,41,10000,35,10000,3368.5,4636.5,1268,8005
28,16,0.3303334409171831,28,10000,16,10000,5450.5,2899.5,2551,8350
34,32,0.3259700676079909,34,10000,32,10000,3667,6086.5,2419.5,9753.5
32,14,0.3255617276244901,32,10000,14,10000,6086.5,2670,3416.5,8756.5
35,34,0.3225567011110865,35,10000,34,10000,4636.5,3667,969.5,8303.5
30,20,0.3219284064652417,30,10000,20,10000,1390,3747,2357,5137
21,11,0.3210528563553503,21,10000,11,10000,1749,1164,585,2913
33,15,0.32104481559473186,33,10000,15,10000,3693.5,3591.5,102,7285
42,23,0.3169548923112632,42,10000,23,10000,2869.5,3597.5,728,6467
36,9,0.31581453722999686,36,10000,9,10000,1383.5,2443,1059.5,3826.5
35,4,0.31549410103243036,35,10000,4,10000,4636.5,3088.5,1548,7725
44,27,0.31477933041139927,44,10000,27,10000,2771.5,1683.5,1088,4455
18,2,0.314587175222001,18,10000,2,10000,2353,1831.5,521.5,4184.5
39,28,0.313786570843087,39,10000,28,10000,1375.5,5450.5,4075,6826
28,17,0.31027909399267317,28,10000,17,10000,5450.5,2540,2910.5,7990.5
39,10,0.3081725020959029,39,10000,10,10000,1375.5,1904.5,529,3280
35,14,0.3079865037512826,35,10000,14,10000,4636.5,2670,1966.5,7306.5
38,16,0.306547924717825,38,10000,16,10000,3222,2899.5,322.5,6121.5
10,9,0.30476641226079154,10,10000,9,10000,1904.5,2443,538.5,4347.5
22,13,0.30341441582019013,22,10000,13,10000,2002,2435.5,433.5,4437.5
36,22,0.30017906281541673,36,10000,22,10000,1383.5,2002,618.5,3385.5
35,32,0.2993823556225432,35,10000,32,10000,4636.5,6086.5,1450,10723
48,33,0.29699230285989525,48,10000,33,10000,3278.5,3693.5,415,6972
39,2,0.2956270691512613,39,10000,2,10000,1375.5,1831.5,456,3207
28,21,0.29141535180222894,28,10000,21,10000,5450.5,1749,3701.5,7199.5
29,16,0.29037446368354936,29,10000,16,10000,4622.5,2899.5,1723,7522
42,19,0.2879706147742992,42,10000,19,10000,2869.5,2818,51.5,5687.5
21,1,0.28774550179781994,21,10000,1,10000,1749,1052,697,2801
33,23,0.28714052324498474,33,10000,23,10000,3693.5,3597.5,96,7291
34,33,0.28391428363044724,34,10000,33,10000,3667,3693.5,26.5,7360.5
44,24,0.28001185056953104,44,10000,24,10000,2771.5,3044,272.5,5815.5
31,24,0.2795640769307361,31,10000,24,10000,3363,3044,319,6407
28,24,0.27912990949419086,28,10000,24,10000,5450.5,3044,2406.5,8494.5
30,7,0.277665318374352,30,10000,7,10000,1390,2547.5,1157.5,3937.5
33,19,0.2774792286641237,33,10000,19,10000,3693.5,2818,875.5,6511.5
10,3,0.2774160303017862,10,10000,3,10000,1904.5,1562,342.5,3466.5
30,19,0.27634641514935915,30,10000,19,10000,1390,2818,1428,4208
32,15,0.27453080768449767,32,10000,15,10000,6086.5,3591.5,2495,9678
47,2,0.27371309978732844,47,10000,2,10000,770,1831.5,1061.5,2601.5
29,26,0.27356164651867504,29,10000,26,10000,4622.5,2680.5,1942,7303
41,33,0.2714666932260794,41,10000,33,10000,3368.5,3693.5,325,7062
27,17,0.2709468622859245,27,10000,17,10000,1683.5,2540,856.5,4223.5
22,15,0.2695535379631293,22,10000,15,10000,2002,3591.5,1589.5,5593.5
27,2,0.26488460311060863,27,10000,2,10000,1683.5,1831.5,148,3515
24,20,0.2643056336798501,24,10000,20,10000,3044,3747,703,6791
28,5,0.26409790867315597,28,10000,5,10000,5450.5,1316,4134.5,6766.5
21,20,0.26218631467017717,21,10000,20,10000,1749,3747,1998,5496
21,17,0.2602692935200955,21,10000,17,10000,1749,2540,791,4289
48,30,0.26006870839822716,48,10000,30,10000,3278.5,1390,1888.5,4668.5
30,8,0.25802194843736703,30,10000,8,10000,1390,2469,1079,3859
47,6,0.25790967016529115,47,10000,6,10000,770,2210,1440,2980
46,3,0.2577739942364089,46,10000,3,10000,567.5,1562,994.5,2129.5
22,10,0.2572751299149208,22,10000,10,10000,2002,1904.5,97.5,3906.5
17,8,0.2562410123177737,17,10000,8,10000,2540,2469,71,5009
24,14,0.2528475461874995,24,10000,14,10000,3044,2670,374,5714
37,28,0.25052596579876085,37,10000,28,10000,1298,5450.5,4152.5,6748.5
43,5,0.24994730600142442,43,10000,5,10000,3754.5,1316,2438.5,5070.5
13,10,0.24811661193492748,13,10000,10,10000,2435.5,1904.5,531,4340
40,21,0.24713866203230975,40,10000,21,10000,1394.5,1749,354.5,3143.5
29,13,0.24607518196362393,29,10000,13,10000,4622.5,2435.5,2187,7058
21,7,0.24588398818760998,21,10000,7,10000,1749,2547.5,798.5,4296.5
48,26,0.24545215706466444,48,10000,26,10000,3278.5,2680.5,598,5959
45,14,0.24428873099556858,45,10000,14,10000,1074.5,2670,1595.5,3744.5
36,7,0.24414317141611738,36,10000,7,10000,1383.5,2547.5,1164,3931
25,22,0.242067281650932,25,10000,22,10000,3228.5,2002,1226.5,5230.5
40,5,0.24175733715595651,40,10000,5,10000,1394.5,1316,78.5,2710.5
43,32,0.24143478695246248,43,10000,32,10000,3754.5,6086.5,2332,9841
37,9,0.23904659347334148,37,10000,9,10000,1298,2443,1145,3741
32,17,0.23849413792732946,32,10000,17,10000,6086.5,2540,3546.5,8626.5
11,9,0.2372606482748488,11,10000,9,10000,1164,2443,1279,3607
29,6,0.23689750740934581,29,10000,6,10000,4622.5,2210,2412.5,6832.5
27,15,0.2359104551760985,27,10000,15,10000,1683.5,3591.5,1908,5275
25,3,0.23483343848360125,25,10000,3,10000,3228.5,1562,1666.5,4790.5
7,3,0.23458732808225016,7,10000,3,10000,2547.5,1562,985.5,4109.5
41,19,0.23455856805549724,41,10000,19,10000,3368.5,2818,550.5,6186.5
27,4,0.2329281208940037,27,10000,4,10000,1683.5,3088.5,1405,4772
43,1,0.23052812110064655,43,10000,1,10000,3754.5,1052,2702.5,4806.5
43,16,0.23042279134084478,43,10000,16,10000,3754.5,2899.5,855,6654
38,8,0.2302250517293051,38,10000,8,10000,3222,2469,753,5691
48,4,0.2288721919977049,48,10000,4,10000,3278.5,3088.5,190,6367
34,5,0.2273631588854067,34,10000,5,10000,3667,1316,2351,4983
36,5,0.22694747461952858,36,10000,5,10000,1383.5,1316,67.5,2699.5
32,16,0.2265961324406636,32,10000,16,10000,6086.5,2899.5,3187,8986
47,10,0.22641504246035885,47,10000,10,10000,770,1904.5,1134.5,2674.5
20,18,0.2256808657989527,20,10000,18,10000,3747,2353,1394,6100
22,8,0.2242042167864654,22,10000,8,10000,2002,2469,467,4471
12,5,0.22380817025060787,12,10000,5,10000,3106,1316,1790,4422
42,33,0.22359719059698605,42,10000,33,10000,2869.5,3693.5,824,6563
23,14,0.22326987994336409,23,10000,14,10000,3597.5,2670,927.5,6267.5
27,22,0.22285779407513182,27,10000,22,10000,1683.5,2002,318.5,3685.5
48,31,0.22221299590325277,48,10000,31,10000,3278.5,3363,84.5,6641.5
13,5,0.22189263637985626,13,10000,5,10000,2435.5,1316,1119.5,3751.5
25,14,0.22154403257927027,25,10000,14,10000,3228.5,2670,558.5,5898.5
41,6,0.21961696321203408,41,10000,6,10000,3368.5,2210,1158.5,5578.5
14,12,0.2195526498036612,14,10000,12,10000,2670,3106,436,5776
35,23,0.2187774558058625,35,10000,23,10000,4636.5,3597.5,1039,8234
46,18,0.21747356407605956,46,10000,18,10000,567.5,2353,1785.5,2920.5
33,28,0.21579693682504555,33,10000,28,10000,3693.5,5450.5,1757,9144
7,2,0.2155633646953053,7,10000,2,10000,2547.5,1831.5,716,4379
46,28,0.2152268590567722,46,10000,28,10000,567.5,5450.5,4883,6018
41,25,0.21245171307494437,41,10000,25,10000,3368.5,3228.5,140,6597
38,27,0.2121245326706381,38,10000,27,10000,3222,1683.5,1538.5,4905.5
12,1,0.2100199996667166,12,10000,1,10000,3106,1052,2054,4158
33,9,0.20962082652816244,33,10000,9,10000,3693.5,2443,1250.5,6136.5
22,3,0.20952816188393097,22,10000,3,10000,2002,1562,440,3564
37,6,0.20894606481238362,37,10000,6,10000,1298,2210,912,3508
48,35,0.2081948667326106,48,10000,35,10000,3278.5,4636.5,1358,7915
34,1,0.20799729658237923,34,10000,1,10000,3667,1052,2615,4719
27,6,0.207534854364765,27,10000,6,10000,1683.5,2210,526.5,3893.5
42,18,0.20731052614836543,42,10000,18,10000,2869.5,2353,516.5,5222.5
22,7,0.20633565124478945,22,10000,7,10000,2002,2547.5,545.5,4549.5
21,8,0.20600855945715743,21,10000,8,10000,1749,2469,720,4218
10,4,0.20477705695125265,10,10000,4,10000,1904.5,3088.5,1184,4993
21,3,0.20338725292749146,21,10000,3,10000,1749,1562,187,3311
44,35,0.2014789126819035,44,10000,35,10000,2771.5,4636.5,1865,7408
48,40,0.20134451583171054,48,10000,40,10000,3278.5,1394.5,1884,4673
40,3,0.1989264138844699,40,10000,3,10000,1394.5,1562,167.5,2956.5
8,2,0.19820634933665163,8,10000,2,10000,2469,1831.5,637.5,4300.5
40,8,0.1971111692075763,40,10000,8,10000,1394.5,2469,1074.5,3863.5
36,20,0.19667842698978014,36,10000,20,10000,1383.5,3747,2363.5,5130.5
36,1,0.19477025362839703,36,10000,1,10000,1383.5,1052,331.5,2435.5
31,27,0.1934920032327299,31,10000,27,10000,3363,1683.5,1679.5,5046.5
40,22,0.1932346221550646,40,10000,22,10000,1394.5,2002,607.5,3396.5
24,4,0.19172014744374666,24,10000,4,10000,3044,3088.5,44.5,6132.5
30,4,0.18957174920952727,30,10000,4,10000,1390,3088.5,1698.5,4478.5
45,6,0.18953354439793774,45,10000,6,10000,1074.5,2210,1135.5,3284.5
11,8,0.18773438106866563,11,10000,8,10000,1164,2469,1305,3633
9,7,0.18706348890484822,9,10000,7,10000,2443,2547.5,104.5,4990.5
